IOC,Type,Source,Description,Criticality,ConnectionType,USOM_ID,Date,AddedAt_UTC
dravionix.pro,domain,IH,BP,4,PH,1112602,2026-05-06 15:23:03.831621,2026-05-21 11:13:57
e-sube.istanbul-portfoydanismanlik.com,domain,IH,BP,4,PH,1112600,2026-05-06 15:20:58.63771,2026-05-21 11:13:57
haberler365guncel.com,domain,IH,BP,4,PH,1112598,2026-05-06 15:19:08.432676,2026-05-21 11:13:57
yrkuoc.buzz,domain,IH,PH,4,PH,1112596,2026-05-06 14:48:22.733355,2026-05-21 11:13:57
update.kaspersky.icu,domain,SB,MC,8,OT,1112594,2026-05-06 14:47:08.156067,2026-05-21 11:13:57
erp.kaspersky.icu,domain,SB,MC,8,OT,1112592,2026-05-06 14:47:08.156067,2026-05-21 11:13:57
check.office365-update.com,domain,SB,MC,8,OT,1112590,2026-05-06 14:47:08.156067,2026-05-21 11:13:57
caytarifleri.sbs,domain,IH,PH,4,PH,1112588,2026-05-06 14:45:44.678023,2026-05-21 11:13:57
cicekcihizli.xyz,domain,IH,BP,4,PH,1112586,2026-05-06 14:45:29.854134,2026-05-21 11:13:57
mhrr.tsdfyldrm.site,domain,IH,PH,4,PH,1112584,2026-05-06 14:45:17.733094,2026-05-21 11:13:57
kozlrmszbrdpylsyrz.xyz,domain,IH,PH,4,PH,1112582,2026-05-06 14:44:37.910791,2026-05-21 11:13:57
randevulugunlere.com,domain,IH,PH,4,PH,1112580,2026-05-06 14:43:45.092875,2026-05-21 11:13:57
odemeguvencesi.online,domain,IH,PH,4,PH,1112578,2026-05-06 14:31:28.711935,2026-05-21 11:13:57
a1o1onlinenisankarctrsgtr.blogspot.com,domain,IH,PH,4,PH,1112576,2026-05-06 14:26:57.613876,2026-05-21 11:13:57
ibbmob.opik.net,domain,IH,PH,4,PH,1112574,2026-05-06 14:24:18.759609,2026-05-21 11:13:57
merkezhaberlerlerle.sbs,domain,IH,BP,4,PH,1112572,2026-05-06 14:23:01.375816,2026-05-21 11:13:57
a1o1onfskaracandirm.blogdns.com,domain,IH,BP,4,PH,1112570,2026-05-06 14:21:21.443987,2026-05-21 11:13:57
istekuzerineistanbul.xyz,domain,IH,BP,4,PH,1112568,2026-05-06 14:18:18.587139,2026-05-21 11:13:57
534534543.net,domain,IH,PH,4,PH,1112566,2026-05-06 14:13:47.292818,2026-05-21 11:13:57
istanbubizimx.sbs,domain,IH,PH,4,PH,1112564,2026-05-06 14:13:47.292818,2026-05-21 11:13:57
baykar-yatirimprogrami-com.pages.dev,domain,IH,PH,4,PH,1112562,2026-05-06 14:13:47.292818,2026-05-21 11:13:57
baykar-investment-program-com.pages.dev,domain,IH,PH,4,PH,1112560,2026-05-06 14:13:47.292818,2026-05-21 11:13:57
education-baykar-investment-program-com.pages.dev,domain,IH,PH,4,PH,1112558,2026-05-06 14:13:47.292818,2026-05-21 11:13:57
wealth-monero.com,domain,IH,PH,4,PH,1112556,2026-05-06 14:13:47.292818,2026-05-21 11:13:57
devapp.digital,domain,IH,PH,4,PH,1112554,2026-05-06 14:13:47.292818,2026-05-21 11:13:57
mhmrmsnesnmzsnds.org,domain,IH,PH,4,PH,1112552,2026-05-06 14:13:47.292818,2026-05-21 11:13:57
7987565.click,domain,IH,PH,4,PH,1112550,2026-05-06 14:13:47.292818,2026-05-21 11:13:57
saglkgnlrdlyrzbrdans.forum,domain,IH,PH,4,PH,1112548,2026-05-06 14:13:47.292818,2026-05-21 11:13:57
baykar-investment-program.com,domain,IH,PH,4,PH,1112546,2026-05-06 14:13:47.292818,2026-05-21 11:13:57
kellea.hegikeiroz.workers.dev,domain,IH,PH,4,PH,1112544,2026-05-06 14:13:47.292818,2026-05-21 11:13:57
bavrunular.hegikeiroz.workers.dev,domain,IH,PH,4,PH,1112542,2026-05-06 14:13:47.292818,2026-05-21 11:13:57
mrssaglik.com,domain,IH,PH,4,PH,1112540,2026-05-06 14:13:47.292818,2026-05-21 11:13:57
yampaw.hegikeiroz.workers.dev,domain,IH,PH,4,PH,1112538,2026-05-06 14:13:47.292818,2026-05-21 11:13:57
hlssistlnbsvr.com,domain,IH,BP,4,PH,1112536,2026-05-06 13:50:21.929724,2026-05-21 11:13:57
legs-krc.vip,domain,IH,PH,4,PH,1112534,2026-05-06 13:45:10.403604,2026-05-21 11:13:57
nasilyapilirrr.sbs,domain,IH,PH,4,PH,1112532,2026-05-06 13:42:07.096116,2026-05-21 11:13:57
uqzvdu.buzz,domain,IH,PH,4,PH,1112530,2026-05-06 13:39:45.22324,2026-05-21 11:13:57
mjhgrb.click,domain,IH,PH,4,PH,1112528,2026-05-06 13:39:31.514291,2026-05-21 11:13:57
ibflkf.buzz,domain,IH,PH,4,PH,1112526,2026-05-06 13:39:18.193435,2026-05-21 11:13:57
masakkurum.org,domain,SB,BP,4,PH,1112524,2026-05-06 13:37:27.437221,2026-05-21 11:13:57
entegre-isv-ank.myonlineportal.ch,domain,IH,BP,4,PH,1112522,2026-05-06 13:25:02.643898,2026-05-21 11:13:57
pttavmhemenal.com,domain,SB,BP,4,PH,1112520,2026-05-06 13:23:41.925828,2026-05-21 11:13:57
yapidijisube.xyz,domain,IH,BP,4,PH,1112430,2026-05-06 13:20:05.132202,2026-05-21 11:13:57
env-check.daemontools.cc,domain,SB,MC,8,OT,1112418,2026-05-06 12:58:32.570258,2026-05-21 11:13:57
audit.checkmarx.cx,domain,SB,MC,8,OT,1112368,2026-05-06 12:45:23.191244,2026-05-21 11:13:57
hosted-by.yeezyhost.net,domain,SB,MC,8,OT,1112316,2026-05-06 12:24:05.699705,2026-05-21 11:13:57
download-version.1-5-8.com,domain,SB,MC,8,OT,1112314,2026-05-06 12:24:05.699705,2026-05-21 11:13:57
oakenfjrod.ru,domain,SB,MC,8,OT,1112308,2026-05-06 12:24:05.699705,2026-05-21 11:13:57
zajema.top,domain,IH,BP,4,PH,1112304,2026-05-06 11:36:22.933506,2026-05-21 11:13:57
guvenlihizmetleri.online,domain,IH,PH,4,PH,1112302,2026-05-06 11:31:32.212551,2026-05-21 11:13:57
sahibinden-get.guvenli-odemelerim.pro,domain,SB,BP,4,PH,1112300,2026-05-06 11:13:41.456411,2026-05-21 11:13:57
aroramotorluaraclar.com,domain,IH,BP,4,PH,1112298,2026-05-06 11:12:10.837518,2026-05-21 11:13:57
01firsatlarkacirmayin0102.com,domain,IH,BP,4,PH,1112296,2026-05-06 11:04:23.846588,2026-05-21 11:13:57
matodorbet1094.com,domain,IH,BP,4,PH,1112294,2026-05-06 11:03:03.7788,2026-05-21 11:13:57
fibaplatform.org,domain,IH,BP,4,PH,1112292,2026-05-06 10:57:31.575218,2026-05-21 11:13:57
ypikrddijisube.xyz,domain,IH,BP,4,PH,1112290,2026-05-06 10:54:57.024487,2026-05-21 11:13:57
ilanservisiniz-jet.com,domain,IH,BP,4,PH,1112288,2026-05-06 10:49:50.202996,2026-05-21 11:13:57
mvlsvlslvs100.sbs,domain,IH,BP,4,PH,1112286,2026-05-06 08:49:01.698219,2026-05-21 11:13:57
mswoqh.click,domain,IH,BP,4,PH,1112284,2026-05-06 08:46:49.163926,2026-05-21 11:13:57
uzmandiploma.com,domain,IH,PH,4,PH,1112282,2026-05-06 08:45:32.46563,2026-05-21 11:13:57
client-services.shop,domain,IH,BP,4,PH,1112280,2026-05-06 08:43:23.436647,2026-05-21 11:13:57
guvenilirsaticisi.online,domain,IH,PH,4,PH,1112278,2026-05-06 08:39:25.910355,2026-05-21 11:13:57
aladeniz.com,domain,IH,PH,4,PH,1112276,2026-05-06 07:25:48.916022,2026-05-21 11:13:57
baykarssystems.info,domain,IH,PH,4,PH,1112274,2026-05-06 07:25:48.916022,2026-05-21 11:13:57
baykarnetwork.info,domain,IH,PH,4,PH,1112272,2026-05-06 07:25:48.916022,2026-05-21 11:13:57
ankaranews24.com,domain,IH,PH,4,PH,1112270,2026-05-06 07:25:48.916022,2026-05-21 11:13:57
protechnicalnews.com,domain,IH,PH,4,PH,1112268,2026-05-06 07:25:48.916022,2026-05-21 11:13:57
buyhatch.xyz,domain,IH,BP,4,PH,1112266,2026-05-06 05:54:53.747744,2026-05-21 11:13:57
xemdorak.com,domain,IH,BP,4,PH,1112264,2026-05-06 05:54:49.261518,2026-05-21 11:13:57
jarnuvex.media,domain,IH,BP,4,PH,1112262,2026-05-06 05:54:45.862912,2026-05-21 11:13:57
sultanscopextur.cyou,domain,IH,BP,4,PH,1112260,2026-05-06 05:54:42.631227,2026-05-21 11:13:57
carepilotx.com,domain,IH,BP,4,PH,1112258,2026-05-06 05:54:38.467308,2026-05-21 11:13:57
turkdailyhub.world,domain,IH,BP,4,PH,1112256,2026-05-06 05:54:34.585295,2026-05-21 11:13:57
savor.cfd,domain,IH,BP,4,PH,1112254,2026-05-06 05:54:31.011376,2026-05-21 11:13:57
foodnavi.gifts,domain,IH,BP,4,PH,1112252,2026-05-06 05:54:27.75711,2026-05-21 11:13:57
trendnestx.com,domain,IH,BP,4,PH,1112250,2026-05-06 05:54:23.860962,2026-05-21 11:13:57
topictrail.news,domain,IH,BP,4,PH,1112248,2026-05-06 05:54:19.994979,2026-05-21 11:13:57
homiun.live,domain,IH,BP,4,PH,1112246,2026-05-06 05:54:15.868585,2026-05-21 11:13:57
vexalorin.shop,domain,IH,BP,4,PH,1112244,2026-05-06 05:54:11.984758,2026-05-21 11:13:57
freshlanez.com,domain,IH,BP,4,PH,1112242,2026-05-06 05:54:08.836514,2026-05-21 11:13:57
dailyvista.world,domain,IH,BP,4,PH,1112240,2026-05-06 05:54:04.895663,2026-05-21 11:13:57
forestsignal.com,domain,IH,BP,4,PH,1112238,2026-05-06 05:54:01.738501,2026-05-21 11:13:57
joydrop.sbs,domain,IH,BP,4,PH,1112236,2026-05-06 05:53:58.279074,2026-05-21 11:13:57
beefminuteshark.com,domain,IH,BP,4,PH,1112234,2026-05-06 05:53:54.999061,2026-05-21 11:13:57
dealwave.vu,domain,IH,BP,4,PH,1112232,2026-05-06 05:53:51.161035,2026-05-21 11:13:57
cartpeak.gifts,domain,IH,BP,4,PH,1112230,2026-05-06 05:53:46.662466,2026-05-21 11:13:57
showera.bond,domain,IH,BP,4,PH,1112228,2026-05-06 05:53:43.314021,2026-05-21 11:13:57
lalucobug.it.com,domain,IH,BP,4,PH,1112226,2026-05-06 05:53:39.943491,2026-05-21 11:13:57
qemvaril.shop,domain,IH,BP,4,PH,1112224,2026-05-06 05:53:36.886118,2026-05-21 11:13:57
subterranews.pics,domain,IH,BP,4,PH,1112222,2026-05-06 05:53:33.69758,2026-05-21 11:13:57
nextquarry.com,domain,SB,BP,4,PH,1112220,2026-05-06 05:53:25.772628,2026-05-21 11:13:57
nolux.sbs,domain,SB,BP,4,PH,1112218,2026-05-06 05:53:25.772628,2026-05-21 11:13:57
solidtempo.com,domain,SB,BP,4,PH,1112216,2026-05-06 05:53:25.772628,2026-05-21 11:13:57
trendlattice.com,domain,SB,BP,4,PH,1112214,2026-05-06 05:53:25.772628,2026-05-21 11:13:57
epostatavsiyesi24x.com,domain,SB,BP,4,PH,1112212,2026-05-06 05:53:25.772628,2026-05-21 11:13:57
izgwna.click,domain,IH,BP,4,PH,1112210,2026-05-06 05:48:58.238389,2026-05-21 11:13:57
weqdcy.buzz,domain,IH,BP,4,PH,1112208,2026-05-06 05:48:38.935042,2026-05-21 11:13:57
mobilservisler-26.sbs,domain,IH,BP,4,PH,1112206,2026-05-06 05:34:44.224524,2026-05-21 11:13:57
servis-hizmetim.online,domain,IH,BP,4,PH,1112204,2026-05-06 05:33:29.070615,2026-05-21 11:13:57
sahibinden-get-ilanservisiniz-jet.com,domain,IH,BP,4,PH,1112202,2026-05-06 05:33:13.156154,2026-05-21 11:13:57
sadsahfdagf1.click,domain,IH,BP,4,PH,1112200,2026-05-06 05:32:32.210659,2026-05-21 11:13:57
nzxjhczghhgasyfdhasax.cfd,domain,IH,BP,4,PH,1112198,2026-05-06 05:32:18.203462,2026-05-21 11:13:57
x23k1j2ck312x123k123c12.cfd,domain,IH,BP,4,PH,1112196,2026-05-06 05:32:01.779457,2026-05-21 11:13:57
hadgelsondakka44.click,domain,IH,BP,4,PH,1112194,2026-05-06 04:37:12.089953,2026-05-21 11:13:57
kacmayanbl.vercel.app,domain,IH,BP,4,PH,1112192,2026-05-06 04:36:58.560013,2026-05-21 11:13:57
x23k1j2ck312x123k123c12.sbs,domain,IH,BP,4,PH,1112190,2026-05-06 04:36:44.549929,2026-05-21 11:13:57
kapinizdahizlimarketi.com,domain,IH,BP,4,PH,1112188,2026-05-06 03:30:27.52904,2026-05-21 11:13:57
kapindateslimhizlica.com,domain,IH,BP,4,PH,1112186,2026-05-06 03:29:48.068548,2026-05-21 11:13:57
kapinateslimhizli.com,domain,IH,BP,4,PH,1112184,2026-05-06 03:29:20.643608,2026-05-21 11:13:57
awshub.fun,domain,IH,BP,4,PH,1112182,2026-05-06 03:00:00.019748,2026-05-21 11:13:57
bireycel-pass.my-homeip.net,domain,IH,BP,4,PH,1112180,2026-05-06 02:59:28.897449,2026-05-21 11:13:57
nong-lt-rn-en.myonlineportal.ch,domain,IH,BP,4,PH,1112178,2026-05-06 02:20:47.028465,2026-05-21 11:13:57
hizlikapidamarket.com,domain,IH,BP,4,PH,1112176,2026-05-06 02:20:05.393888,2026-05-21 11:13:57
kapida-market.com,domain,IH,BP,4,PH,1112174,2026-05-06 02:12:46.408408,2026-05-21 11:13:57
bncx2026xx147.duckdns.org,domain,IH,BP,4,PH,1112172,2026-05-06 00:51:43.935682,2026-05-21 11:13:57
trkydesnzmanlrdabrdaclsyrz.shop,domain,IH,BP,4,PH,1112170,2026-05-05 23:06:52.712015,2026-05-21 11:13:57
hayatseninleguzel.store,domain,IH,BP,4,PH,1112168,2026-05-05 22:32:23.636165,2026-05-21 11:13:57
sitemegit.click,domain,IH,BP,4,PH,1112166,2026-05-05 22:31:37.420138,2026-05-21 11:13:57
bbasvru-yyap.cfd,domain,IH,BP,4,PH,1112164,2026-05-05 22:30:55.019955,2026-05-21 11:13:57
vde43aswdsg443.nicepage.io,domain,IH,BP,4,PH,1112162,2026-05-05 22:30:39.199044,2026-05-21 11:13:57
vds54gf4r4r3th5.nicepage.io,domain,IH,BP,4,PH,1112160,2026-05-05 22:30:12.590256,2026-05-21 11:13:57
50gbfirsat.b-cdn.net,domain,IH,BP,4,PH,1112158,2026-05-05 21:59:28.371208,2026-05-21 11:13:57
aldinburadancaylariniz.store,domain,IH,BP,4,PH,1112156,2026-05-05 21:43:49.147042,2026-05-21 11:13:57
43242332.click,domain,IH,BP,4,PH,1112154,2026-05-05 21:43:35.687082,2026-05-21 11:13:57
y-uygun-l-g.myonlineportal.ch,domain,IH,BP,4,PH,1112152,2026-05-05 21:43:12.006775,2026-05-21 11:13:57
naslolsa.click,domain,IH,BP,4,PH,1112150,2026-05-05 21:22:22.019151,2026-05-21 11:13:57
lsbnkdijisube.xyz,domain,IH,BP,4,PH,1112148,2026-05-05 21:21:59.998754,2026-05-21 11:13:57
zhghggffghsax6.lol,domain,IH,BP,4,PH,1112146,2026-05-05 21:21:28.760472,2026-05-21 11:13:57
nzxjhczghhgasyfdhasax.xyz,domain,IH,BP,4,PH,1112144,2026-05-05 21:18:05.938285,2026-05-21 11:13:57
hersey-indirimlerile.info,domain,IH,BP,4,PH,1112142,2026-05-05 21:17:52.085328,2026-05-21 11:13:57
7128321.click,domain,IH,BP,4,PH,1112140,2026-05-05 21:17:37.715162,2026-05-21 11:13:57
adceonlaylardaa1o1.duckdns.org,domain,IH,BP,4,PH,1112138,2026-05-05 21:17:24.073103,2026-05-21 11:13:57
a1o1maysdortsonan.blogspot.com,domain,IH,BP,4,PH,1112136,2026-05-05 21:17:08.477644,2026-05-21 11:13:57
a1o1firnisanfirsatlbtry.blogdns.com,domain,IH,BP,4,PH,1112134,2026-05-05 21:16:54.720318,2026-05-21 11:13:57
a1o1onlinenisankarctrsg.blogspot.com,domain,IH,BP,4,PH,1112132,2026-05-05 21:16:39.321818,2026-05-21 11:13:57
dijitalyapi.click,domain,IH,BP,4,PH,1112130,2026-05-05 21:16:23.523835,2026-05-21 11:13:57
lsfckcas31xcas.lat,domain,IH,BP,4,PH,1112128,2026-05-05 21:16:08.351331,2026-05-21 11:13:57
101sonbrdandrim.com,domain,IH,BP,4,PH,1112126,2026-05-05 21:15:40.388874,2026-05-21 11:13:57
guvenli-alisverislerin.shop,domain,SB,BP,4,PH,1112124,2026-05-05 20:48:41.483035,2026-05-21 11:13:57
s-sahibinden-param-guvende.store,domain,SB,BP,4,PH,1112122,2026-05-05 20:23:41.764691,2026-05-21 11:13:57
lsfckcas31xcas.xyz,domain,IH,BP,4,PH,1112120,2026-05-05 20:21:00.354624,2026-05-21 11:13:57
tyrucakoene.xyz,domain,IH,BP,4,PH,1112118,2026-05-05 20:20:32.322681,2026-05-21 11:13:57
e-hgs.fun,domain,IH,BP,4,PH,1112116,2026-05-05 19:37:22.8144,2026-05-21 11:13:57
hizlikmsorgularim.xyz,domain,IH,BP,4,PH,1112114,2026-05-05 19:36:09.882687,2026-05-21 11:13:57
tuvturk-kse.com,domain,IH,BP,4,PH,1112112,2026-05-05 18:17:31.401383,2026-05-21 11:13:57
trmaliyedosya.com,domain,SB,BP,4,PH,1112110,2026-05-05 17:43:45.937408,2026-05-21 11:13:57
avisfilokurumsal.com,domain,SB,BP,4,PH,1112108,2026-05-05 17:43:41.429888,2026-05-21 11:13:57
curkaonucakle.xyz,domain,IH,BP,4,PH,1112106,2026-05-05 17:28:26.275677,2026-05-21 11:13:57
ustkoanicaken.xyz,domain,IH,BP,4,PH,1112104,2026-05-05 17:28:07.200934,2026-05-21 11:13:57
prtkcanocanak.xyz,domain,IH,BP,4,PH,1112102,2026-05-05 17:27:42.17454,2026-05-21 11:13:57
sonbilet.com.tr,domain,IH,BP,4,PH,1112100,2026-05-05 17:22:42.915122,2026-05-21 11:13:57
guuak.cn,domain,IH,BP,4,PH,1112098,2026-05-05 17:18:33.639571,2026-05-21 11:13:57
500binucak.sbs,domain,IH,BP,4,PH,1112096,2026-05-05 17:17:05.493302,2026-05-21 11:13:57
x12lksalclcl123x1ksc.lat,domain,IH,BP,4,PH,1112094,2026-05-05 17:01:28.06454,2026-05-21 11:13:57
sonrx2odso12xll32.duckdns.org,domain,IH,BP,4,PH,1112092,2026-05-05 16:59:51.704686,2026-05-21 11:13:57
kacmayanblva.linkpc.net,domain,IH,BP,4,PH,1112090,2026-05-05 16:29:57.90902,2026-05-21 11:13:57
cp-is-statik.myonlineportal.ch,domain,IH,BP,4,PH,1112088,2026-05-05 16:29:27.309019,2026-05-21 11:13:57
sorgumasak.org,domain,IH,BP,4,PH,1112086,2026-05-05 16:28:50.591453,2026-05-21 11:13:57
turkishairlines-emeklikampanyasi.kimbilirziya.click,domain,SB,BP,4,PH,1112084,2026-05-05 15:48:41.484222,2026-05-21 11:13:57
guvenlisaticisi.com,domain,IH,BP,4,PH,1112082,2026-05-05 15:43:22.389334,2026-05-21 11:13:57
rueuk.cn,domain,IH,BP,4,PH,1112080,2026-05-05 15:15:27.631729,2026-05-21 11:13:57
kimbilirziya.click,domain,IH,BP,4,PH,1112078,2026-05-05 15:13:58.62705,2026-05-21 11:13:57
50gbfirsat.online,domain,IH,BP,4,PH,1112076,2026-05-05 15:12:58.593891,2026-05-21 11:13:57
turkcell-sans-carki.pages.dev,domain,IH,BP,4,PH,1112074,2026-05-05 15:10:30.880094,2026-05-21 11:13:57
turkiyapostatr.com,domain,IH,BP,4,PH,1112072,2026-05-05 15:07:56.402097,2026-05-21 11:13:57
hastaneninonunde.cyou,domain,IH,BP,4,PH,1112070,2026-05-05 15:06:55.254055,2026-05-21 11:13:57
masakmali.org,domain,IH,PH,4,PH,1112068,2026-05-05 14:55:22.878099,2026-05-21 11:13:57
istanbulbizimm.xyz,domain,IH,BP,4,PH,1112066,2026-05-05 14:44:19.102256,2026-05-21 11:13:57
mvlsvlslvs099.sbs,domain,IH,PH,4,PH,1112064,2026-05-05 14:43:59.917211,2026-05-21 11:13:57
tarbil-antikortitre.info,domain,IH,PH,4,PH,1112062,2026-05-05 14:42:39.483585,2026-05-21 11:13:57
aldinhesapliaynigun.xyz,domain,IH,BP,4,PH,1112060,2026-05-05 14:01:43.792424,2026-05-21 11:13:57
lsfckcas31xcas.shop,domain,IH,BP,4,PH,1112058,2026-05-05 13:57:40.483067,2026-05-21 11:13:57
oucmdsaic.net,domain,IH,BP,4,PH,1112056,2026-05-05 13:56:05.950358,2026-05-21 11:13:57
nelokoz.top,domain,IH,PH,4,PH,1112054,2026-05-05 13:55:17.35185,2026-05-21 11:13:57
sckancalon.xyz,domain,IH,PH,4,PH,1112052,2026-05-05 13:54:59.890347,2026-05-21 11:13:57
a1o1firnisanfirsatlnisb.blogdns.com,domain,IH,BP,4,PH,1112050,2026-05-05 13:54:34.136586,2026-05-21 11:13:57
ctroocankaa.xyz,domain,IH,BP,4,PH,1112048,2026-05-05 13:53:59.828158,2026-05-21 11:13:57
istanbulbizimmm.xyz,domain,IH,PH,4,PH,1112046,2026-05-05 13:53:13.864207,2026-05-21 11:13:57
pttavmsatinal.com,domain,SB,BP,4,PH,1112044,2026-05-05 13:43:41.342814,2026-05-21 11:13:57
ozenay.buzz,domain,IH,BP,4,PH,1112024,2026-05-05 13:37:41.737174,2026-05-21 11:13:57
a1o1onlifirsatlnistbsf.blogspot.com,domain,IH,PH,4,PH,1112022,2026-05-05 13:00:39.426152,2026-05-21 11:13:57
bireyselsatici.com,domain,IH,BP,4,PH,1112020,2026-05-05 12:59:28.148776,2026-05-21 11:13:57
dijitalgarantitalepyonetimsistemi.space,domain,IH,BP,4,PH,1112018,2026-05-05 12:56:07.519608,2026-05-21 11:13:57
gradixt.tr,domain,IH,PH,4,PH,1112016,2026-05-05 12:40:09.575019,2026-05-21 11:13:57
maliyeadalet.org,domain,SB,BP,4,PH,1112014,2026-05-05 12:18:49.195521,2026-05-21 11:13:57
maliyetrgov.org,domain,SB,BP,4,PH,1112012,2026-05-05 12:18:46.04615,2026-05-21 11:13:57
pirantech.top,domain,IH,BP,4,PH,1112008,2026-05-05 12:15:27.553306,2026-05-21 11:13:57
agencylook.org,domain,IH,BP,4,PH,1112006,2026-05-05 12:14:21.179462,2026-05-21 11:13:57
baykarmtal.barsy.bg,domain,SB,PH,4,PH,1112004,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
cansagligivakfi.telebit.app,domain,SB,PH,4,PH,1112002,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
baykarmtal.hatenablog.com,domain,SB,PH,4,PH,1112000,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
t3bilimturkiye.utwente.io,domain,SB,PH,4,PH,1111998,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
teknofest.cloudns.eu,domain,SB,PH,4,PH,1111996,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
cansagligivakfi.jouwweb.site,domain,SB,PH,4,PH,1111994,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
t3kys.framer.ai,domain,SB,PH,4,PH,1111992,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
baykartech.is-cool.dev,domain,SB,PH,4,PH,1111990,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
t3kys.qoto.io,domain,SB,PH,4,PH,1111988,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
timticaret.utwente.io,domain,SB,PH,4,PH,1111986,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
t3akademi.cloudns.eu,domain,SB,PH,4,PH,1111984,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
blackseashield.cloudns.eu,domain,SB,PH,4,PH,1111982,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
t3bilimturkiye.streamlitapp.com,domain,SB,PH,4,PH,1111980,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
t3vakfi.barsyonline.com,domain,SB,PH,4,PH,1111978,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
t3vakfi.botda.sh,domain,SB,PH,4,PH,1111976,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
timticaret.cyon.link,domain,SB,PH,4,PH,1111974,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
blackseashield.cyon.link,domain,SB,PH,4,PH,1111972,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
teknofestmagaza.paynow.cx,domain,SB,PH,4,PH,1111970,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
baykarmtal.aem.reviews,domain,SB,PH,4,PH,1111968,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
baykartech.leadpages.co,domain,SB,PH,4,PH,1111966,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
t3aile.telebit.io,domain,SB,PH,4,PH,1111964,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
t3kys.you2.pl,domain,SB,PH,4,PH,1111962,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
burkut.val.run,domain,SB,PH,4,PH,1111960,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
teknofestmagaza.firebaseapp.com,domain,SB,PH,4,PH,1111958,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
selcukbayraktar.cloudjiffy.net,domain,SB,PH,4,PH,1111956,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
bilimuskudar.firebaseapp.com,domain,SB,PH,4,PH,1111954,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
t3kys.lima-city.at,domain,SB,PH,4,PH,1111952,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
baykarmagaza.adobeaemcloud.com,domain,SB,PH,4,PH,1111950,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
selcukbayraktar.keliweb.cloud,domain,SB,PH,4,PH,1111948,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
baykarmagaza.fastly-terrarium.com,domain,SB,PH,4,PH,1111946,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
teknofest.wixsite.com,domain,SB,PH,4,PH,1111944,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
t3akademi.rocky.page,domain,SB,PH,4,PH,1111942,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
teknofestmagaza.dns-dynamic.net,domain,SB,PH,4,PH,1111940,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
blackseashield.filegear.me,domain,SB,PH,4,PH,1111938,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
selcukbayraktar.authgearapps.com,domain,SB,PH,4,PH,1111936,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
t3akademi.botdash.gg,domain,SB,PH,4,PH,1111934,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
cansagligivakfi.keliweb.cloud,domain,SB,PH,4,PH,1111932,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
t3kys.botda.sh,domain,SB,PH,4,PH,1111930,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
t3aile.botda.sh,domain,SB,PH,4,PH,1111928,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
baykartech.aem.page,domain,SB,PH,4,PH,1111926,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
t3kys.zone.id,domain,SB,PH,4,PH,1111924,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
t3kys.jcloud.kz,domain,SB,PH,4,PH,1111922,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
blackseashield.rocky.page,domain,SB,PH,4,PH,1111920,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
teknofestmagaza.nog.community,domain,SB,PH,4,PH,1111918,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
timticaret.telebit.app,domain,SB,PH,4,PH,1111916,2026-05-05 12:07:54.431702,2026-05-21 11:13:57
